account_id,BRANCH_CODE,customer_id,ACCOUNT_TYPE,balance,status
1824,21612,614,SBGEN,68300,ACTIVE
1825,14166,614,SBGEN,301000,ACTIVE
1826,20123,615,SBGEN,350200,ACTIVE
1827,21861,615,CA0033,4432000,ACTIVE
1828,05364,615,SBCHQ,360700,ACTIVE
1829,01312,615,TD003,414000,ACTIVE
1830,10123,615,SBCHQ,336000,ACTIVE
1831,00723,616,TD003,612000,ACTIVE
1832,04187,616,TD003,412000,ACTIVE
1833,00325,617,SBGEN,431700,ACTIVE
1834,00342,618,SBGEN,64700,ACTIVE
1835,01412,618,TD001,1625000,ACTIVE
1836,00213,618,TD003,1158000,ACTIVE
1837,21210,619,SBBAS2,131200,ACTIVE
1838,00812,620,SBBAS2,430500,BLOCKED
1839,00156,620,TD002,1921000,ACTIVE
1840,21249,621,CACOL,3699000,ACTIVE
1841,00634,621,CAGEN,865000,ACTIVE
1842,04567,621,TD001,1240000,ACTIVE
1843,04816,621,TD001,834000,ACTIVE
1844,00421,622,SB101,7400,ACTIVE
1845,00001,622,CAGEN,472000,ACTIVE
1846,60007,622,CACOL,2751000,ACTIVE
1847,20123,622,TD003,920000,ACTIVE
1848,21213,622,SB101,163000,ACTIVE
1849,21210,623,TD003,579000,ACTIVE
1850,21424,623,SBCHQ,240300,BLOCKED
1851,05678,623,TD001,1464000,ACTIVE
1852,05364,624,SBGEN,144000,ACTIVE
1853,20984,625,SBODS4,100300,ACTIVE
1854,00889,625,TD001,1457000,ACTIVE
1855,17921,625,SBCHQ,416000,ACTIVE
1856,00213,625,TD003,1031000,ACTIVE
1857,04567,625,TD001,1031000,ACTIVE
1858,21400,626,SBBAS2,462700,ACTIVE
1859,21251,626,SBBAS2,127000,ACTIVE
1860,11723,626,TD001,348000,ACTIVE
1861,00654,626,TD003,1322000,ACTIVE
1862,01078,627,SB101,79700,ACTIVE
1863,05061,628,TD001,1887000,ACTIVE
1864,01512,628,TD001,570000,ACTIVE
1865,00543,628,TD002,1440000,ACTIVE
1866,00654,628,TD003,99000,ACTIVE
1867,16528,628,TD003,1651000,ACTIVE
1868,00751,629,TD002,1508000,ACTIVE
1869,21205,629,SBCHQ,190900,ACTIVE
1870,21007,629,SBBAS2,12500,ACTIVE
1871,21289,629,CA0033,1119000,ACTIVE
1872,00267,629,SBCHQ,477400,ACTIVE
1873,00844,630,SBCHQ,365200,ACTIVE
1874,20847,630,SBBAS2,487500,ACTIVE
1875,21554,630,SBBAS2,266300,ACTIVE
1876,01478,631,TD001,1323000,ACTIVE
1877,11119,631,TD001,1665000,BLOCKED
1878,00613,632,TD003,1819000,ACTIVE
1879,18779,632,SBGEN,167700,ACTIVE
1880,00856,632,TD001,335000,ACTIVE
1881,20123,633,SBGEN,317300,ACTIVE
1882,01441,633,TD001,982000,ACTIVE
1883,06789,634,TD003,1613000,ACTIVE
1884,00876,634,TD001,164000,ACTIVE
1885,02796,634,CACOL,155000,ACTIVE
1886,00691,634,SBGEN,459400,ACTIVE
1887,21291,635,SBCHQ,411400,ACTIVE
1888,00234,635,CAGEN,406000,ACTIVE
1889,21400,635,CA0033,753000,ACTIVE
1890,50869,635,TD001,605000,ACTIVE
1891,21291,636,CAGEN,24000,ACTIVE
1892,20820,637,SBCHQ,470400,ACTIVE
1893,21007,638,SBGEN,356500,ACTIVE
1894,02796,638,SBCHQ,11300,ACTIVE
1895,14567,639,TD001,1405000,ACTIVE
1896,01478,639,CAGEN,823500,ACTIVE
1897,01378,639,SB101,74500,ACTIVE
1898,11660,639,CACOL,3488000,ACTIVE
1899,00692,639,SBBAS2,84200,ACTIVE
1900,00941,640,SBGEN,360200,ACTIVE
1901,17921,641,CACOL,3895000,ACTIVE
1902,00876,641,TD001,930000,ACTIVE
1903,01445,641,SBBAS2,103300,ACTIVE
1904,00412,641,SBGEN,177300,ACTIVE
1905,19012,642,SBGEN,183400,ACTIVE
1906,13279,642,SBCHQ,192300,ACTIVE
1907,00800,643,SBCHQ,114800,ACTIVE
1908,07890,644,SBCHQ,365200,ACTIVE
1909,21612,644,SBBAS2,498300,ACTIVE
1910,00399,644,SBGEN,368000,ACTIVE
1911,00901,644,TD001,735000,ACTIVE
1912,00654,644,TD002,1523000,ACTIVE
1913,19012,645,TD003,1142000,ACTIVE
1914,11234,645,TD003,1293000,ACTIVE
1915,21625,645,SB101,76800,ACTIVE
1916,00788,645,TD001,1610000,ACTIVE
1917,00941,646,TD002,720000,ACTIVE
1918,00912,647,SBGEN,364800,ACTIVE
1919,21554,647,SB101,16100,ACTIVE
1920,00421,647,TD002,522000,ACTIVE
1921,01245,647,CAGEN,787000,ACTIVE
1922,61020,648,TD001,1294000,ACTIVE
1923,61020,648,SB101,206800,ACTIVE
1924,00912,648,SBODS4,130900,ACTIVE
1925,00901,648,SBGEN,491700,BLOCKED
1926,21803,648,SBBAS2,151000,ACTIVE
1927,21625,649,CAGEN,317000,ACTIVE
1928,20507,649,SBCHQ,398900,ACTIVE
1929,11119,650,SBCHQ,151300,ACTIVE
1930,01173,650,TD001,1326000,ACTIVE
1931,00599,650,TD003,1002000,ACTIVE
1932,00282,650,TD001,807000,ACTIVE
1933,00844,651,SBODS4,125300,ACTIVE
1934,18294,651,SBCHQ,409400,ACTIVE
1935,01078,651,SBCHQ,388100,ACTIVE
1936,21651,652,SBGEN,383600,ACTIVE
1937,18294,652,SBBAS2,440300,ACTIVE
1938,00267,652,TD003,199000,ACTIVE
1939,2714,652,SBODS4,167000,ACTIVE
1940,15248,652,TD002,379000,ACTIVE
1941,00765,653,CAGEN,231000,ACTIVE
1942,15069,653,SBCHQ,16100,ACTIVE
1943,05364,653,TD003,496000,ACTIVE
1944,21861,653,TD001,1970000,ACTIVE
1945,21752,654,TD001,1602000,ACTIVE
1946,03456,654,SBGEN,314100,ACTIVE
1947,00567,654,SBCHQ,900,ACTIVE
1948,00454,654,SBCHQ,438300,ACTIVE
1949,21406,654,CAGEN,329500,ACTIVE
1950,14826,655,CAGEN,568500,ACTIVE
1951,14567,655,SB101,71600,ACTIVE
1952,14567,655,TD002,1926000,ACTIVE
1953,00551,656,SBBAS2,274800,ACTIVE
1954,00998,657,TD002,321000,BLOCKED
1955,21406,658,TD003,515000,ACTIVE
1956,01278,658,CA0033,4058000,ACTIVE
1957,05364,658,CAGEN,804000,ACTIVE
1958,01173,658,SBCHQ,228500,ACTIVE
1959,21625,658,TD001,1530000,ACTIVE
1960,21284,659,SBODS4,145400,ACTIVE
1961,11121,659,SBGEN,345700,ACTIVE
1962,01345,659,SBBAS2,4800,ACTIVE
1963,01445,659,CAGEN,211000,ACTIVE
1964,40769,659,SBCHQ,137800,ACTIVE
1965,01441,660,SB101,74300,ACTIVE
1966,00765,660,CAGEN,487000,ACTIVE
1967,21249,660,SBCHQ,301800,ACTIVE
1968,00977,660,SBCHQ,18300,ACTIVE
1969,00836,661,SBODS4,175200,ACTIVE
1970,6854,662,CA0033,3024000,ACTIVE
1971,41024,662,TD002,1933000,ACTIVE
1972,00491,662,CACOL,4489000,ACTIVE
1973,14567,662,CACOL,271000,ACTIVE
1974,00311,662,CA0033,4316000,ACTIVE
1975,00844,663,CACOL,1133000,ACTIVE
1976,00534,663,SBCHQ,352100,ACTIVE
1977,00765,663,SB101,107100,ACTIVE
1978,11121,664,TD002,909000,ACTIVE
1979,07890,665,TD003,1062000,ACTIVE
1980,01112,665,SBBAS2,129200,ACTIVE
1981,00325,666,SBBAS2,221300,ACTIVE
1982,14171,666,TD003,1340000,BLOCKED
1983,60156,666,TD001,503000,ACTIVE
1984,01234,666,CAGEN,286000,ACTIVE
1985,00711,667,TD003,444000,ACTIVE
1986,1195,667,SBCHQ,256000,ACTIVE
1987,20123,667,SBODS4,177200,ACTIVE
1988,00512,667,SBBAS2,140100,ACTIVE
1989,00891,668,TD003,1823000,ACTIVE
1990,00901,668,SBGEN,192900,ACTIVE
1991,16383,668,CAGEN,157000,ACTIVE
1992,60156,668,SBGEN,352700,BLOCKED
1993,00612,668,CACOL,2345000,ACTIVE
1994,00399,669,SBCHQ,142700,ACTIVE
1995,00711,669,TD001,989000,BLOCKED
1996,00213,669,SBCHQ,479600,ACTIVE
1997,15306,669,SB101,76600,ACTIVE
1998,21792,669,SBGEN,370700,ACTIVE
1999,61020,670,SBBAS2,286400,ACTIVE
2000,20854,670,TD001,395000,ACTIVE
2001,00156,670,TD003,1294000,ACTIVE
2002,14567,670,SBBAS2,389800,ACTIVE
2003,60148,671,SBBAS2,392400,ACTIVE
2004,15678,671,SBGEN,160900,ACTIVE
2005,00543,671,TD003,897000,ACTIVE
2006,00255,672,TD001,76000,ACTIVE
2007,21061,672,SBGEN,386600,ACTIVE
2008,2714,673,TD001,320000,ACTIVE
2009,02345,673,SBGEN,112600,ACTIVE
2010,20847,674,SBGEN,79400,BLOCKED
2011,00823,675,SBBAS2,479600,ACTIVE
2012,00123,675,SB101,32500,ACTIVE
2013,00656,675,SB101,182400,ACTIVE
2014,01145,675,SBGEN,11100,ACTIVE
2015,00799,676,SBGEN,189000,ACTIVE
2016,40769,676,SBCHQ,152900,BLOCKED
2017,00765,676,SBGEN,186000,ACTIVE
2018,02696,676,TD003,971000,ACTIVE
2019,21067,677,SBGEN,238900,ACTIVE
2020,21289,677,TD003,1890000,ACTIVE
2021,01234,677,CAGEN,733000,ACTIVE
2022,14826,677,TD001,714000,ACTIVE
2023,21249,678,TD003,1863000,ACTIVE
2024,01212,678,SBBAS2,161000,ACTIVE
2025,05744,678,SBBAS2,123700,ACTIVE
2026,1675,678,TD002,1986000,ACTIVE
2027,12960,678,SBODS4,83400,ACTIVE
2028,21861,679,SB101,232100,ACTIVE
2029,01412,679,TD001,731000,ACTIVE
2030,20998,679,SBCHQ,98700,ACTIVE
2031,00182,680,TD001,1085000,ACTIVE
2032,11234,680,TD001,743000,ACTIVE
2033,14567,680,TD001,1061000,ACTIVE
2034,21251,680,CAGEN,32500,ACTIVE
2035,04567,680,SBBAS2,286900,ACTIVE
2036,20795,681,SBGEN,373400,ACTIVE
2037,50782,682,TD001,1063000,ACTIVE
2038,21061,682,CA0033,4249000,ACTIVE
2039,21240,682,TD001,814000,ACTIVE
2040,00112,682,TD001,739000,ACTIVE
2041,21205,683,SBODS4,40300,ACTIVE
2042,21291,684,SBBAS2,115800,ACTIVE
2043,01441,684,TD001,1038000,ACTIVE
2044,00800,684,TD001,404000,ACTIVE
2045,00112,684,CAGEN,195000,ACTIVE
2046,30273,685,SBBAS2,277200,ACTIVE
2047,00800,685,SBGEN,430300,ACTIVE
2048,11660,685,SBCHQ,300800,ACTIVE
2049,00123,685,TD003,473000,ACTIVE
2050,21061,686,CAGEN,120500,ACTIVE
2051,31346,686,TD001,546000,ACTIVE
2052,00234,686,TD002,58000,ACTIVE
2053,21213,686,TD003,817000,ACTIVE
2054,15306,687,TD001,1726000,ACTIVE
2055,20998,687,SBGEN,183500,ACTIVE
2056,14166,687,TD001,595000,ACTIVE
2057,00788,687,TD001,777000,ACTIVE
2058,20847,688,SB101,101600,ACTIVE
2059,00788,689,SBODS4,46000,ACTIVE
2060,01173,689,SB101,237200,ACTIVE
2061,17890,689,SB101,138400,ACTIVE
2062,00212,690,SB101,189400,ACTIVE
2063,21249,691,TD003,1783000,ACTIVE
2064,00156,691,SBODS4,19100,ACTIVE
2065,07890,691,CA0033,4385000,ACTIVE
2066,21651,692,TD001,1489000,ACTIVE
2067,13279,692,CAGEN,502500,ACTIVE
2068,20123,692,SBGEN,3300,ACTIVE
2069,01245,693,SBODS4,33000,ACTIVE
2070,20963,693,SB101,165800,ACTIVE
2071,00656,694,SBCHQ,408100,ACTIVE
2072,00373,694,TD001,560000,ACTIVE
2073,01478,694,SBCHQ,479900,ACTIVE
2074,00823,694,TD003,583000,ACTIVE
2075,07890,695,SBCHQ,270300,ACTIVE
2076,50784,695,SB101,47700,ACTIVE
2077,00382,695,SB101,209400,ACTIVE
2078,01045,695,SBBAS2,36400,ACTIVE
2079,05061,696,CAGEN,604500,ACTIVE
2080,20591,696,SBBAS2,273000,ACTIVE
2081,21067,697,SBGEN,347300,ACTIVE
2082,50869,697,TD003,975000,ACTIVE
2083,00889,697,TD002,828000,ACTIVE
2084,12960,698,SBCHQ,464100,ACTIVE
2085,12960,699,TD001,169000,ACTIVE
2086,11121,699,CACOL,4449000,ACTIVE
2087,00542,699,SBBAS2,156100,ACTIVE
2088,07890,700,SBODS4,148100,ACTIVE
2089,00654,701,SBGEN,228300,ACTIVE
2090,00782,701,TD001,1702000,ACTIVE
2091,16789,702,CACOL,438000,ACTIVE
2092,21752,702,TD001,1018000,ACTIVE
2093,1676,703,SBGEN,473300,BLOCKED
2094,11723,703,SBODS4,165600,ACTIVE
2095,01445,704,TD001,1334000,ACTIVE
2096,21612,704,TD001,437000,ACTIVE
2097,12960,704,SBCHQ,152100,ACTIVE
2098,31277,705,CA0033,4405000,ACTIVE
2099,21007,705,TD003,1588000,ACTIVE
2100,12345,706,CA0033,1382000,ACTIVE
2101,01345,707,TD001,1281000,ACTIVE
2102,01278,707,TD002,688000,ACTIVE
2103,21406,707,CAGEN,534500,ACTIVE
2104,21400,707,TD002,1916000,ACTIVE
2105,16789,708,CA0033,3256000,ACTIVE
2106,50782,708,SBGEN,488200,ACTIVE
2107,14158,708,TD001,798000,ACTIVE
2108,21803,708,TD003,411000,ACTIVE
2109,00512,709,TD003,1911000,ACTIVE
2110,00978,709,SBBAS2,179400,ACTIVE
2111,14567,709,TD003,508000,ACTIVE
2112,04187,709,SBBAS2,113600,ACTIVE
2113,00421,710,TD001,967000,ACTIVE
2114,21792,710,TD001,821000,ACTIVE
2115,31277,710,SBGEN,452000,ACTIVE
2116,01173,710,SBGEN,86000,BLOCKED
2117,20984,710,SB101,129300,ACTIVE
2118,01212,711,SBGEN,230600,ACTIVE
2119,00745,712,TD001,1101000,BLOCKED
2120,00678,713,SBCHQ,125400,ACTIVE
2121,00534,713,SBODS4,178500,ACTIVE
2122,01245,714,SB101,20500,ACTIVE
2123,17890,714,SBGEN,489600,BLOCKED
2124,01045,715,CAGEN,306000,ACTIVE
2125,00867,716,TD001,1061000,ACTIVE
2126,1676,716,TD001,1275000,ACTIVE
2127,08901,716,TD001,1940000,ACTIVE
2128,20123,716,TD003,547000,ACTIVE
2129,21061,716,SBCHQ,438500,ACTIVE
2130,00812,717,TD001,697000,ACTIVE
2131,11723,717,SBCHQ,450600,ACTIVE
2132,05744,718,SB101,112900,ACTIVE
2133,00836,718,CAGEN,623500,ACTIVE
2134,00800,718,TD001,1826000,BLOCKED
2135,50782,719,SB101,179900,ACTIVE
2136,16528,719,TD001,246000,ACTIVE
2137,21803,719,SBBAS2,178600,ACTIVE
2138,00977,719,CAGEN,811000,ACTIVE
2139,00678,720,TD002,969000,ACTIVE
2140,00325,721,SBCHQ,100500,ACTIVE
2141,00941,721,SBODS4,147900,ACTIVE
2142,40769,721,SBBAS2,2700,ACTIVE
2143,00212,721,CA0033,4858000,ACTIVE
2144,14158,722,TD001,128000,ACTIVE
2145,00311,723,SBGEN,262300,ACTIVE
2146,00542,723,SBGEN,127900,ACTIVE
2147,02796,723,CACOL,4986000,ACTIVE
2148,30142,723,TD002,638000,ACTIVE
2149,61020,724,SBBAS2,180600,ACTIVE
2150,00867,724,CA0033,340000,ACTIVE
2151,00799,725,TD001,841000,ACTIVE
2152,1675,725,SBCHQ,230900,ACTIVE
2153,21651,725,TD003,303000,ACTIVE
2154,00112,725,SBGEN,6100,ACTIVE
2155,20984,726,TD001,1173000,ACTIVE
2156,00751,726,TD001,321000,ACTIVE
2157,60007,726,SBGEN,351900,ACTIVE
2158,03093,726,SBBAS2,425300,BLOCKED
2159,00112,727,SBCHQ,130900,ACTIVE
2160,20984,727,SBBAS2,205500,ACTIVE
2161,06789,728,SBCHQ,111000,ACTIVE
2162,11723,729,SBGEN,273300,ACTIVE
2163,21400,730,TD003,705000,ACTIVE
2164,00478,730,TD001,1945000,ACTIVE
2165,01245,730,CAGEN,29000,ACTIVE
2166,00812,730,SBBAS2,40300,ACTIVE
2167,21210,730,SBGEN,319300,ACTIVE
2168,01145,731,SBBAS2,60500,ACTIVE
2169,14158,731,TD002,1767000,ACTIVE
2170,00201,731,SBBAS2,396200,ACTIVE
2171,00799,731,SBBAS2,458500,ACTIVE
2172,21067,732,CAGEN,418500,ACTIVE
2173,00201,732,TD003,1020000,ACTIVE
2174,00244,732,SBGEN,226100,ACTIVE
2175,05364,732,SBBAS2,489300,ACTIVE
2176,20963,733,SBCHQ,78500,ACTIVE
2177,00478,733,TD003,618000,ACTIVE
2178,14681,733,CAGEN,710000,ACTIVE
2179,00678,733,TD003,252000,ACTIVE
2180,70649,734,SBCHQ,230900,ACTIVE
2181,00656,734,SBODS4,139000,ACTIVE
2182,00212,734,SBCHQ,352600,ACTIVE
2183,01112,734,CA0033,484000,ACTIVE
2184,01441,735,TD001,579000,ACTIVE
2185,03093,736,TD002,1721000,BLOCKED
2186,15678,736,TD002,1065000,ACTIVE
2187,00654,736,TD001,1479000,ACTIVE
2188,50782,737,SBBAS2,81700,BLOCKED
2189,21240,737,TD003,1376000,BLOCKED
2190,1676,738,TD001,1157000,BLOCKED
2191,01112,738,SBBAS2,423800,ACTIVE
2192,00478,738,SBCHQ,465600,ACTIVE
2193,15069,738,SBCHQ,427600,ACTIVE
2194,00800,738,TD001,1788000,ACTIVE
2195,00612,739,TD003,1107000,ACTIVE
2196,00255,739,SB101,195700,ACTIVE
2197,21752,740,SBGEN,171800,ACTIVE
2198,21291,740,CAGEN,160500,ACTIVE
2199,20507,740,TD002,1265000,ACTIVE
2200,20854,740,SBBAS2,6400,ACTIVE
2201,17921,741,SBGEN,440700,ACTIVE
2202,00654,741,SB101,109000,ACTIVE
2203,14158,741,SBGEN,214300,ACTIVE
2204,00542,741,SB101,54300,ACTIVE
2205,00234,741,SBCHQ,207900,ACTIVE
2206,21279,742,TD001,505000,ACTIVE
2207,01278,742,CAGEN,777500,ACTIVE
2208,18779,742,SBODS4,84100,ACTIVE
2209,20591,743,SBGEN,125100,ACTIVE
2210,21251,743,TD001,836000,ACTIVE
2211,21516,743,CAGEN,615500,ACTIVE
2212,60007,744,SBCHQ,119600,ACTIVE
2213,00876,744,SB101,172200,ACTIVE
2214,15071,744,SB101,84200,ACTIVE
2215,00201,745,TD003,873000,ACTIVE
2216,00282,746,SB101,35500,ACTIVE
2217,00654,746,SBBAS2,392100,ACTIVE
2218,1195,746,SB101,97500,ACTIVE
2219,13456,746,SBGEN,194900,ACTIVE
2220,15248,746,CAGEN,753000,ACTIVE
2221,21291,747,SB101,77500,ACTIVE
2222,17980,747,SBBAS2,287300,ACTIVE
2223,21612,748,TD001,237000,ACTIVE
2224,00325,748,TD002,431000,ACTIVE
2225,21279,748,CACOL,3358000,ACTIVE
2226,01478,748,SBGEN,16000,ACTIVE
2227,14567,748,TD001,1280000,ACTIVE
2228,02696,749,SB101,150900,ACTIVE
2229,61020,749,SB101,55000,ACTIVE
2230,18901,750,TD001,553000,ACTIVE
2231,01112,750,SBBAS2,488100,ACTIVE
2232,00867,750,TD003,1606000,ACTIVE
2233,05744,750,TD003,1915000,ACTIVE
2234,00723,750,TD001,1014000,ACTIVE
2235,01412,751,TD001,1098000,ACTIVE
2236,00267,751,CA0033,2681000,ACTIVE
2237,00399,751,SBBAS2,399300,ACTIVE
2238,02796,751,TD002,1597000,ACTIVE
2239,00941,752,SB101,53500,BLOCKED
2240,60159,753,SBCHQ,42400,ACTIVE
2241,00373,753,SBBAS2,498600,ACTIVE
2242,01234,753,TD003,383000,ACTIVE
2243,00421,753,SBCHQ,389200,ACTIVE
2244,21861,753,TD001,1541000,BLOCKED
2245,00301,754,SBCHQ,482400,ACTIVE
2246,21249,754,TD001,1654000,ACTIVE
2247,17980,754,SBBAS2,427500,ACTIVE
2248,20847,755,TD003,734000,BLOCKED
2249,30142,755,CAGEN,639500,ACTIVE
2250,21213,756,SBGEN,80000,ACTIVE
2251,01512,757,TD001,870000,BLOCKED
2252,00001,757,SB101,241900,ACTIVE
2253,00112,757,TD003,595000,ACTIVE
2254,00534,757,CA0033,1804000,ACTIVE
2255,41024,758,TD001,1124000,ACTIVE
2256,20591,758,TD003,1861000,ACTIVE
2257,13456,758,SBBAS2,6000,ACTIVE
2258,00751,758,TD001,305000,ACTIVE
2259,00612,759,TD002,1943000,ACTIVE
2260,01078,759,TD002,882000,ACTIVE
2261,21284,759,TD001,1638000,ACTIVE
2262,01078,759,SBBAS2,98800,ACTIVE
2263,00255,759,SBODS4,42800,ACTIVE
2264,1980,760,SBCHQ,212100,ACTIVE
2265,16789,760,SBGEN,97100,ACTIVE
2266,01278,760,SBODS4,33000,ACTIVE
2267,10123,761,CA0033,3755000,ACTIVE
2268,00512,762,SB101,207300,ACTIVE
2269,00876,763,TD001,1904000,ACTIVE
2270,60156,764,SBODS4,27700,ACTIVE
2271,00432,764,SBODS4,105200,ACTIVE
2272,50869,764,SB101,53200,ACTIVE
2273,04567,765,SBBAS2,133200,BLOCKED
2274,00201,765,SBGEN,170000,ACTIVE
2275,00255,766,TD001,353000,ACTIVE
2276,30142,766,TD001,1707000,ACTIVE
2277,00213,766,CAGEN,463000,ACTIVE
2278,13279,766,SB101,217500,ACTIVE
2279,40769,767,TD002,177000,ACTIVE
2280,21284,767,TD002,329000,ACTIVE
2281,00325,768,TD003,908000,ACTIVE
2282,41024,769,TD001,1180000,ACTIVE
2283,14826,769,SB101,16900,ACTIVE
2284,15071,770,SBBAS2,113100,ACTIVE
2285,00182,770,SBBAS2,459200,ACTIVE
2286,00123,770,SBCHQ,42300,BLOCKED
2287,21210,771,SBBAS2,448300,ACTIVE
2288,21249,771,SBBAS2,413500,ACTIVE
2289,20815,771,TD001,738000,ACTIVE
2290,01378,772,CAGEN,960000,ACTIVE
2291,1676,772,CACOL,2708000,ACTIVE
2292,11660,772,SB101,241900,ACTIVE
2293,05061,773,SBBAS2,400900,ACTIVE
2294,00325,773,SB101,231500,ACTIVE
2295,00112,773,SBCHQ,295700,ACTIVE
2296,20820,774,TD001,481000,ACTIVE
2297,01512,774,TD001,1549000,ACTIVE
2298,00612,775,TD003,1245000,ACTIVE
2299,01145,775,CAGEN,418500,ACTIVE
2300,41024,776,SBCHQ,444100,ACTIVE
2301,21861,776,SB101,47500,ACTIVE
2302,04187,776,TD001,1210000,ACTIVE
2303,60007,776,SBGEN,373900,ACTIVE
2304,30142,776,TD001,1820000,ACTIVE
2305,19012,777,TD001,739000,ACTIVE
2306,00613,778,SBODS4,223300,ACTIVE
2307,00182,779,TD001,300000,ACTIVE
2308,21184,779,TD003,451000,ACTIVE
2309,00634,779,SBGEN,235200,BLOCKED
2310,15248,780,TD001,700000,ACTIVE
2311,21792,781,CAGEN,961000,ACTIVE
2312,00454,781,SBGEN,154700,ACTIVE
2313,00201,782,SBCHQ,379000,BLOCKED
2314,01278,783,SBGEN,166400,ACTIVE
2315,01478,783,SBBAS2,236900,ACTIVE
2316,06789,784,SBGEN,280800,ACTIVE
2317,41024,785,SBCHQ,99500,ACTIVE
2318,01445,786,TD001,1872000,ACTIVE
2319,00551,786,SB101,113700,ACTIVE
2320,3026,786,SBCHQ,101100,ACTIVE
2321,01212,786,TD003,332000,ACTIVE
2322,02696,786,CAGEN,539500,ACTIVE
2323,20963,787,SBGEN,263300,ACTIVE
2324,20854,787,TD001,1903000,ACTIVE
2325,01234,787,SB101,144100,ACTIVE
2326,00856,787,SBODS4,46900,ACTIVE
2327,21424,787,SBBAS2,12600,ACTIVE
2328,18294,788,TD003,555000,ACTIVE
2329,00945,789,SB101,178800,ACTIVE
2330,00325,789,SBCHQ,66600,ACTIVE
2331,14171,789,TD003,1008000,ACTIVE
2332,00765,789,TD001,1482000,ACTIVE
2333,00543,789,TD001,993000,ACTIVE
2334,09012,790,SBODS4,213400,ACTIVE
2335,60148,790,SBGEN,313400,ACTIVE
2336,00812,791,SBGEN,469500,ACTIVE
2337,10123,792,TD003,1697000,ACTIVE
2338,00711,792,TD003,1764000,ACTIVE
2339,16959,792,TD002,1924000,ACTIVE
2340,21061,792,TD001,575000,ACTIVE
2341,11723,793,SBCHQ,12000,ACTIVE
2342,40769,793,SBBAS2,354300,ACTIVE
2343,00634,793,SBCHQ,370200,ACTIVE
2344,20815,794,TD002,1114000,ACTIVE
2345,00977,794,TD001,1696000,ACTIVE
2346,00889,795,CAGEN,946500,ACTIVE
2347,15306,796,TD002,1510000,ACTIVE
2348,01441,796,SBCHQ,441900,ACTIVE
2349,1676,797,SBGEN,399700,ACTIVE
2350,00412,797,CAGEN,60500,ACTIVE
2351,21516,797,SB101,22300,ACTIVE
2352,01173,798,TD001,1717000,ACTIVE
2353,01412,798,SB101,144400,BLOCKED
2354,00788,798,TD001,450000,ACTIVE
2355,00213,799,SBBAS2,413400,ACTIVE
2356,14166,799,SB101,146900,ACTIVE
2357,11723,799,TD001,1995000,ACTIVE
2358,00654,800,SBCHQ,92700,ACTIVE
2359,00941,800,SB101,233800,ACTIVE
2360,13279,801,SBCHQ,32000,ACTIVE
2361,11723,801,TD001,232000,ACTIVE
2362,1675,801,SBCHQ,420700,ACTIVE
2363,21289,801,SBCHQ,140700,ACTIVE
2364,19012,801,TD001,1447000,ACTIVE
2365,00123,802,TD001,1795000,ACTIVE
2366,00123,802,TD003,937000,ACTIVE
2367,00692,802,SB101,140700,ACTIVE
2368,31346,802,CAGEN,872500,ACTIVE
2369,00891,802,SBCHQ,249900,ACTIVE
2370,19012,803,TD003,1808000,ACTIVE
2371,02696,803,SBGEN,396300,BLOCKED
2372,21205,803,TD001,1365000,ACTIVE
2373,01078,804,CAGEN,147000,ACTIVE
2374,21803,804,TD003,1374000,ACTIVE
2375,00745,805,SBGEN,61800,ACTIVE
2376,00382,805,TD002,1135000,ACTIVE
2377,01112,805,SB101,103600,ACTIVE
2378,20847,805,SBCHQ,220600,ACTIVE
2379,00692,806,SBGEN,129600,ACTIVE
2380,21184,806,SBBAS2,313800,ACTIVE
2381,13279,806,SBGEN,54900,ACTIVE
2382,00267,807,SB101,100300,ACTIVE
2383,61020,807,SBGEN,470900,ACTIVE
2384,15248,807,SBBAS2,304400,ACTIVE
2385,11121,807,SBCHQ,299500,ACTIVE
2386,21240,808,SBGEN,476900,ACTIVE
2387,00889,808,SBGEN,237700,ACTIVE
2388,00836,808,SB101,166700,BLOCKED
2389,01145,808,TD003,813000,ACTIVE
2390,00782,808,CA0033,226000,ACTIVE
2391,01412,809,TD001,1897000,ACTIVE
2392,11660,809,SBODS4,132200,BLOCKED
2393,21249,810,TD001,706000,ACTIVE
2394,00311,810,SB101,186500,ACTIVE
2395,00765,810,TD002,1779000,ACTIVE
2396,12345,810,SB101,29600,ACTIVE
2397,15071,811,CAGEN,93500,ACTIVE
2398,01234,811,SBBAS2,73400,ACTIVE
2399,00234,811,SBCHQ,283300,ACTIVE
2400,04187,811,TD001,568000,ACTIVE
2401,01173,812,SBGEN,398100,ACTIVE
2402,00692,812,SBBAS2,450800,ACTIVE
2403,00201,812,SBCHQ,239000,BLOCKED
2404,01412,812,SBCHQ,249400,ACTIVE
2405,00692,812,TD003,856000,ACTIVE
2406,00654,813,SBBAS2,316700,ACTIVE
2407,02696,813,TD003,629000,ACTIVE
2408,00812,813,TD003,1859000,ACTIVE
2409,21523,813,SBBAS2,32100,ACTIVE
2410,15306,813,TD003,500000,ACTIVE
2411,03093,814,TD001,912000,ACTIVE
2412,20591,814,TD003,905000,ACTIVE
2413,60007,814,SBCHQ,393700,ACTIVE
2414,03456,815,TD003,366000,ACTIVE
2415,01112,815,TD001,1135000,ACTIVE
2416,21803,815,TD001,1551000,ACTIVE
2417,00534,815,TD001,633000,ACTIVE
